username,gender,state,user_agent_string,variation
sawyerriley,M,AZ,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; dv-MV) AppleWebKit/535.18.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.18.5",variation
suzannegrant,F,WA,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0)",control
xclark,F,UT,"Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2016-06-01 09:24:14 Firefox/3.8",control
scottdwayne,F,UT,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.1)",control
anthonycampbell,M,NE,"Mozilla/5.0 (Windows NT 5.2; zu-ZA; rv:1.9.0.20) Gecko/2010-01-15 11:32:46 Firefox/3.8",control
cynthia26,M,IA,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2011-09-21 15:17:32 Firefox/8.0",control
nschultz,M,SC,"Opera/9.26.(X11; Linux i686; ka-GE) Presto/2.9.176 Version/11.00",control
lisamarquez,F,MI,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.1.1 (KHTML, like Gecko) Version/4.1 Safari/534.1.1",variation
ricardopark,F,LA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; gez-ET) AppleWebKit/532.43.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.43.1",control
smithanthony,F,MO,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5; rv:1.9.6.20) Gecko/2013-04-22 11:13:48 Firefox/3.6.9",variation
tyler55,F,DE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_1; rv:1.9.6.20) Gecko/2014-04-07 10:34:47 Firefox/12.0",variation
xporter,F,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5) AppleWebKit/5341 (KHTML, like Gecko) Chrome/61.0.876.0 Safari/5341",variation
brownlarry,F,WV,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7) AppleWebKit/5310 (KHTML, like Gecko) Chrome/42.0.846.0 Safari/5310",control
alexis30,M,LA,"Opera/9.48.(Windows CE; ku-TR) Presto/2.9.161 Version/10.00",control
stewartsharon,F,OR,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1)",control
brian03,F,MD,"Opera/8.99.(X11; Linux i686; bem-ZM) Presto/2.9.164 Version/10.00",control
figueroathomas,M,KY,"Mozilla/5.0 (Windows 98; ks-IN; rv:1.9.1.20) Gecko/2017-09-12 18:17:30 Firefox/15.0",variation
fellis,F,LA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5312 (KHTML, like Gecko) Chrome/52.0.816.0 Safari/5312",control
christophermarquez,F,WY,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_0; rv:1.9.4.20) Gecko/2017-02-13 13:56:07 Firefox/12.0",variation
danagarcia,F,VA,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.0)",variation
loretta06,M,NV,"Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.1)",variation
daniel25,M,LA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; fa-IR) AppleWebKit/531.20.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6531.20.6",control
diazdenise,M,AR,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9 rv:4.0; sq-ML) AppleWebKit/532.38.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.38.4",control
wsmith,M,KS,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4) AppleWebKit/5350 (KHTML, like Gecko) Chrome/55.0.862.0 Safari/5350",control
kimberly26,M,MN,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.44.6 (KHTML, like Gecko) Version/5.0.1 Safari/531.44.6",control
mariariddle,M,CA,"Mozilla/5.0 (Windows NT 4.0; gd-GB; rv:1.9.0.20) Gecko/2017-07-25 01:03:31 Firefox/3.6.5",control
hopkinsjaclyn,F,HI,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5361 (KHTML, like Gecko) Chrome/19.0.857.0 Safari/5361",control
melissa17,M,CA,"Mozilla/5.0 (Windows NT 6.0; bo-CN; rv:1.9.1.20) Gecko/2016-01-03 23:57:24 Firefox/3.8",control
dwallace,F,MD,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5330 (KHTML, like Gecko) Chrome/46.0.831.0 Safari/5330",variation
melanierhodes,M,MS,"Opera/9.77.(Windows NT 6.0; ga-IE) Presto/2.9.161 Version/10.00",control
michael88,F,KS,"Opera/8.58.(X11; Linux i686; ta-IN) Presto/2.9.179 Version/12.00",control
ronnie55,F,MO,"Opera/8.58.(X11; Linux x86_64; cmn-TW) Presto/2.9.173 Version/10.00",control
daltonwoodward,F,VT,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.18.2 (KHTML, like Gecko) Version/4.0.3 Safari/535.18.2",variation
oevans,F,WI,"Opera/9.50.(X11; Linux x86_64; ky-KG) Presto/2.9.178 Version/10.00",control
danielcrystal,F,ND,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2; rv:1.9.5.20) Gecko/2013-05-19 04:59:12 Firefox/3.8",variation
lparsons,M,DC,"Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1)",variation
fjohnson,F,AZ,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5330 (KHTML, like Gecko) Chrome/16.0.894.0 Safari/5330",variation
katherinelewis,F,NE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5 rv:4.0; shs-CA) AppleWebKit/533.12.1 (KHTML, like Gecko) Version/4.0.4 Safari/533.12.1",variation
michelle77,F,OK,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.34.4 (KHTML, like Gecko) Version/4.0.1 Safari/531.34.4",variation
ysherman,F,PA,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5310 (KHTML, like Gecko) Chrome/37.0.885.0 Safari/5310",variation
karasandoval,F,DC,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; wa-BE) AppleWebKit/532.24.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.24.4",control
allison71,F,AK,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/5362 (KHTML, like Gecko) Chrome/55.0.892.0 Safari/5362",variation
laurenjackson,F,MT,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.1)",control
sullivanwanda,F,RI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; lo-LA) AppleWebKit/534.39.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.39.6",control
fyoung,F,HI,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.40.2 (KHTML, like Gecko) Version/4.0.2 Safari/533.40.2",variation
ryanclark,F,TN,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_1; rv:1.9.3.20) Gecko/2011-03-14 15:15:30 Firefox/3.6.13",variation
joy56,F,MN,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_4 rv:4.0; ss-ZA) AppleWebKit/534.16.5 (KHTML, like Gecko) Version/5.0 Safari/534.16.5",variation
holly03,F,CA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5321 (KHTML, like Gecko) Chrome/43.0.866.0 Safari/5321",control
evanadams,F,NY,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0)",variation
johnsonlawrence,M,NM,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ta-IN) AppleWebKit/534.23.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.23.6",variation
nathancook,M,MT,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1)",variation
phillipskatherine,M,CO,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.0)",control
michelle55,M,UT,"Opera/8.41.(X11; Linux i686; ak-GH) Presto/2.9.189 Version/10.00",control
lrussell,M,AK,"Opera/8.81.(X11; Linux x86_64; is-IS) Presto/2.9.182 Version/10.00",variation
gaylogan,F,AZ,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.0)",variation
tonyabailey,M,MA,"Opera/9.19.(Windows 98; Win 9x 4.90; ms-MY) Presto/2.9.167 Version/11.00",variation
tylerestrada,F,TN,"Opera/9.35.(X11; Linux x86_64; mn-MN) Presto/2.9.166 Version/12.00",control
nicoleholland,F,IL,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_6; rv:1.9.4.20) Gecko/2017-09-15 15:58:56 Firefox/3.8",control
sabrinafoster,M,CO,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5312 (KHTML, like Gecko) Chrome/58.0.879.0 Safari/5312",variation
melissa42,M,MI,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.1)",variation
nicholas97,M,MN,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2015-07-05 15:28:04 Firefox/5.0",control
tiffanyparks,F,MN,"Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1)",variation
lowebrett,F,CA,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1)",control
brandybass,F,GA,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_5; rv:1.9.3.20) Gecko/2013-02-23 07:52:32 Firefox/15.0",control
imcclain,F,AL,"Opera/9.11.(Windows NT 5.01; bem-ZM) Presto/2.9.178 Version/10.00",variation
portega,M,ID,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.45.7 (KHTML, like Gecko) Version/4.0.3 Safari/531.45.7",control
walkermary,F,AK,"Opera/9.59.(X11; Linux i686; ne-NP) Presto/2.9.186 Version/10.00",variation
cnolan,F,SD,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5360 (KHTML, like Gecko) Chrome/25.0.816.0 Safari/5360",variation
thomasgregory,F,MO,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2018-02-23 19:06:04 Firefox/3.8",control
charleswilliams,F,IL,"Mozilla/5.0 (Windows 98) AppleWebKit/5331 (KHTML, like Gecko) Chrome/32.0.835.0 Safari/5331",control
flynn,F,WA,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.0)",control
dustinshepherd,F,MN,"Opera/8.13.(X11; Linux x86_64; tk-TM) Presto/2.9.189 Version/12.00",control
nealjustin,M,MS,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.10.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.10.6",control
sfisher,F,NJ,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5351 (KHTML, like Gecko) Chrome/29.0.827.0 Safari/5351",variation
zdavis,F,KY,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.13.3 (KHTML, like Gecko) Version/5.0.1 Safari/532.13.3",variation
shawadam,F,MI,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.9.4 (KHTML, like Gecko) Version/4.0.2 Safari/531.9.4",variation
ashley43,F,IN,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5341 (KHTML, like Gecko) Chrome/32.0.859.0 Safari/5341",variation
fulleralexandria,F,MD,"Opera/8.80.(Windows NT 5.01; cs-CZ) Presto/2.9.185 Version/10.00",control
ryanmichelle,M,CA,"Mozilla/5.0 (Windows 95) AppleWebKit/5360 (KHTML, like Gecko) Chrome/54.0.818.0 Safari/5360",control
david91,M,NY,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.11.4 (KHTML, like Gecko) Version/5.1 Safari/534.11.4",control
bmassey,M,KY,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; rv:1.9.5.20) Gecko/2018-07-22 07:02:35 Firefox/15.0",variation
whitescott,M,KS,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.1)",variation
lsmith,M,CO,"Opera/9.16.(X11; Linux i686; is-IS) Presto/2.9.166 Version/10.00",control
qmiles,M,IA,"Mozilla/5.0 (Windows NT 6.0; cmn-TW; rv:1.9.0.20) Gecko/2017-02-01 09:23:25 Firefox/14.0",control
dawnsummers,F,OH,"Mozilla/5.0 (Windows NT 4.0; da-DK; rv:1.9.2.20) Gecko/2015-01-25 13:43:33 Firefox/3.8",variation
ncalhoun,F,FL,"Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0)",variation
efields,M,OH,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8) AppleWebKit/5330 (KHTML, like Gecko) Chrome/56.0.808.0 Safari/5330",control
gibsonaustin,F,IL,"Opera/9.98.(Windows 98; cy-GB) Presto/2.9.180 Version/10.00",variation
douglasaustin,M,NE,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7) AppleWebKit/5320 (KHTML, like Gecko) Chrome/37.0.851.0 Safari/5320",variation
kimberlymason,M,AL,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1)",control
brookelang,M,AZ,"Mozilla/5.0 (Windows CE) AppleWebKit/5322 (KHTML, like Gecko) Chrome/52.0.843.0 Safari/5322",control
kimberly22,F,HI,"Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2017-07-27 20:14:06 Firefox/7.0",variation
johnmitchell,M,ME,"Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2014-06-05 17:39:07 Firefox/11.0",control
jaylawrence,M,DE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/5330 (KHTML, like Gecko) Chrome/46.0.883.0 Safari/5330",variation
troycunningham,F,TN,"Opera/9.59.(X11; Linux x86_64; hy-AM) Presto/2.9.181 Version/12.00",control
michaelle,F,SC,"Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.1)",control
gonzalezmatthew,F,NJ,"Mozilla/5.0 (Windows NT 5.1; sv-FI; rv:1.9.1.20) Gecko/2010-09-05 23:50:30 Firefox/3.8",variation
terrysanchez,F,MO,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_6) AppleWebKit/5320 (KHTML, like Gecko) Chrome/33.0.835.0 Safari/5320",control
james19,F,MO,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_1; rv:1.9.2.20) Gecko/2012-11-14 06:46:13 Firefox/7.0",control
james24,M,NE,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.1)",variation
robertharvey,F,FL,"Opera/8.83.(X11; Linux i686; be-BY) Presto/2.9.176 Version/10.00",variation
johnstonnancy,F,AZ,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0)",variation
davisbryan,M,TN,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_1; rv:1.9.6.20) Gecko/2010-02-10 05:47:56 Firefox/3.8",control
blaircarla,M,MD,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_9; rv:1.9.2.20) Gecko/2013-02-16 17:27:37 Firefox/15.0",control
kthornton,F,UT,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.36.2 (KHTML, like Gecko) Version/5.1 Safari/531.36.2",variation
austinsmith,M,MD,"Opera/9.45.(Windows NT 5.1; nr-ZA) Presto/2.9.167 Version/11.00",variation
gabriel98,F,TN,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1)",control
elizabethbradford,M,CA,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0)",control
wallstony,M,MO,"Opera/9.72.(X11; Linux x86_64; ht-HT) Presto/2.9.162 Version/12.00",control
michaelmills,F,CO,"Opera/8.17.(X11; Linux x86_64; da-DK) Presto/2.9.168 Version/11.00",variation
pittskristi,F,IN,"Opera/8.47.(X11; Linux i686; is-IS) Presto/2.9.184 Version/10.00",variation
paulwhite,M,KS,"Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1)",control
richard71,M,VT,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9) AppleWebKit/5340 (KHTML, like Gecko) Chrome/30.0.885.0 Safari/5340",variation
laura82,F,ND,"Opera/8.35.(Windows NT 5.01; raj-IN) Presto/2.9.164 Version/12.00",variation
browncody,F,NE,"Mozilla/5.0 (Windows 98; bg-BG; rv:1.9.2.20) Gecko/2017-08-04 12:25:35 Firefox/3.6.12",control
shepherdsean,F,MT,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0)",control
jessica17,M,NY,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ss-ZA) AppleWebKit/535.37.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.37.6",control
joshua06,F,MO,"Opera/9.84.(Windows 98; Win 9x 4.90; ga-IE) Presto/2.9.189 Version/10.00",control
rhonda63,F,SD,"Opera/8.75.(X11; Linux x86_64; am-ET) Presto/2.9.170 Version/12.00",variation
wtucker,M,MS,"Mozilla/5.0 (Windows NT 5.2; ko-KR; rv:1.9.1.20) Gecko/2013-09-22 22:37:38 Firefox/3.8",variation
kristy56,F,MS,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.1)",control
andrewjohnson,F,AR,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5; rv:1.9.2.20) Gecko/2017-08-31 14:40:35 Firefox/3.6.7",control
nancy17,M,OR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/5340 (KHTML, like Gecko) Chrome/17.0.841.0 Safari/5340",variation
elliottcurtis,F,NJ,"Opera/8.67.(Windows 98; Win 9x 4.90; iu-CA) Presto/2.9.162 Version/12.00",variation
blairjulie,F,NH,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3 rv:2.0; ug-CN) AppleWebKit/534.33.4 (KHTML, like Gecko) Version/5.0 Safari/534.33.4",variation
mckeecarl,M,WA,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5312 (KHTML, like Gecko) Chrome/33.0.816.0 Safari/5312",variation
brucecurtis,F,TN,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; km-KH) AppleWebKit/531.30.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.30.6",variation
ubarrera,F,AZ,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.22.6 (KHTML, like Gecko) Version/4.1 Safari/532.22.6",control
valenciajesse,M,AL,"Opera/9.71.(X11; Linux i686; fy-NL) Presto/2.9.172 Version/10.00",variation
kristi66,F,AK,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1)",variation
henry90,M,IL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_0 rv:6.0; ts-ZA) AppleWebKit/533.25.4 (KHTML, like Gecko) Version/4.0.3 Safari/533.25.4",control
ramosrhonda,F,PA,"Mozilla/5.0 (Windows CE; shs-CA; rv:1.9.0.20) Gecko/2017-12-22 16:20:51 Firefox/3.6.13",control
matthew68,F,MI,"Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2013-09-29 00:23:57 Firefox/14.0",variation
richard40,F,ME,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5; rv:1.9.6.20) Gecko/2017-03-03 06:30:29 Firefox/3.6.3",variation
imeyer,M,MT,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.1)",variation
davidfranklin,M,LA,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5; rv:1.9.5.20) Gecko/2012-11-19 14:16:06 Firefox/3.6.15",control
mary78,F,KY,"Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0)",variation
melanieholt,M,OR,"Opera/8.27.(Windows CE; sw-KE) Presto/2.9.173 Version/11.00",variation
wesleyosborn,F,TX,"Mozilla/5.0 (Windows NT 6.0; ko-KR; rv:1.9.0.20) Gecko/2015-11-24 07:32:24 Firefox/3.8",control
twebster,F,WI,"Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0)",control
xmccarthy,M,ND,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5320 (KHTML, like Gecko) Chrome/25.0.800.0 Safari/5320",control
burkesteven,M,SC,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7) AppleWebKit/5352 (KHTML, like Gecko) Chrome/61.0.841.0 Safari/5352",variation
jennifer18,F,MS,"Opera/9.83.(Windows NT 5.2; te-IN) Presto/2.9.174 Version/12.00",variation
larawilliam,F,TX,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0)",control
tyleralexander,F,TN,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.27.3 (KHTML, like Gecko) Version/4.0.5 Safari/532.27.3",control
darylholt,F,CO,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2 rv:5.0; ms-MY) AppleWebKit/535.19.1 (KHTML, like Gecko) Version/4.0.2 Safari/535.19.1",variation
drodriguez,F,WV,"Mozilla/5.0 (Windows NT 5.1; csb-PL; rv:1.9.0.20) Gecko/2018-08-19 09:03:21 Firefox/3.8",variation
jennifer46,F,IL,"Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1)",control
aestes,F,RI,"Mozilla/5.0 (Windows NT 6.0; es-MX; rv:1.9.0.20) Gecko/2014-02-16 13:29:29 Firefox/3.8",control
whitejennifer,F,GA,"Opera/8.88.(X11; Linux i686; mni-IN) Presto/2.9.176 Version/11.00",control
tamara63,F,IL,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.44.1 (KHTML, like Gecko) Version/5.0 Safari/534.44.1",control
cfischer,F,CA,"Opera/8.18.(Windows NT 4.0; km-KH) Presto/2.9.183 Version/12.00",variation
kaylajacobs,F,AR,"Opera/9.20.(Windows NT 6.0; pa-IN) Presto/2.9.170 Version/12.00",variation
josephjohnston,M,CA,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1)",variation
jason49,F,RI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9 rv:4.0; an-ES) AppleWebKit/534.23.2 (KHTML, like Gecko) Version/5.1 Safari/534.23.2",control
ortizaustin,M,LA,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; rv:1.9.4.20) Gecko/2013-08-22 04:22:08 Firefox/3.8",control
iobrien,F,DC,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4) AppleWebKit/5361 (KHTML, like Gecko) Chrome/41.0.888.0 Safari/5361",variation
fosterbryan,M,CA,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8; rv:1.9.4.20) Gecko/2013-01-30 02:57:29 Firefox/3.6.1",variation
uhill,F,OH,"Opera/9.43.(X11; Linux x86_64; eo-US) Presto/2.9.190 Version/11.00",variation
marcusmitchell,F,AL,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.1)",variation
bsanchez,M,ND,"Opera/8.93.(Windows NT 6.2; crh-UA) Presto/2.9.179 Version/11.00",variation
nsingleton,M,DC,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5321 (KHTML, like Gecko) Chrome/17.0.857.0 Safari/5321",variation
benjamin25,M,SD,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7; rv:1.9.3.20) Gecko/2011-02-25 06:41:42 Firefox/3.8",variation
youngjessica,M,ME,"Opera/9.52.(X11; Linux i686; ak-GH) Presto/2.9.183 Version/11.00",control
kingkathryn,F,VT,"Opera/8.58.(X11; Linux i686; quz-PE) Presto/2.9.178 Version/10.00",control
gregoryspence,M,AR,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0)",variation
ufisher,F,GA,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2 rv:2.0; gez-ER) AppleWebKit/534.37.7 (KHTML, like Gecko) Version/4.1 Safari/534.37.7",control
nmarshall,M,CA,"Opera/8.25.(X11; Linux i686; lo-LA) Presto/2.9.178 Version/10.00",control
robert31,F,ME,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5362 (KHTML, like Gecko) Chrome/56.0.802.0 Safari/5362",variation
sethcooke,F,NY,"Opera/8.76.(X11; Linux i686; ne-NP) Presto/2.9.173 Version/11.00",variation
tfrank,F,AR,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2) AppleWebKit/5330 (KHTML, like Gecko) Chrome/62.0.820.0 Safari/5330",variation
evansdonald,M,VT,"Opera/8.23.(X11; Linux i686; tg-TJ) Presto/2.9.171 Version/12.00",variation
bmartinez,M,PA,"Opera/9.50.(Windows NT 6.2; mi-NZ) Presto/2.9.161 Version/10.00",variation
troy17,F,ME,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5311 (KHTML, like Gecko) Chrome/49.0.885.0 Safari/5311",control
hmcdonald,F,CA,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2013-03-12 23:14:16 Firefox/3.8",control
lkoch,F,IN,"Mozilla/5.0 (Windows 98; Win 9x 4.90; tt-RU; rv:1.9.0.20) Gecko/2014-11-03 09:06:11 Firefox/3.6.19",control
williamkoch,F,FL,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2017-06-26 01:24:46 Firefox/3.6.1",variation
austinwilson,M,UT,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1) AppleWebKit/5341 (KHTML, like Gecko) Chrome/36.0.869.0 Safari/5341",variation
irodriguez,F,NY,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.1)",variation
watsoncharles,F,NM,"Opera/8.91.(Windows NT 6.2; ks-IN) Presto/2.9.164 Version/11.00",control
flewis,F,AR,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0)",variation
sara05,F,AR,"Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2011-09-04 22:26:32 Firefox/4.0",control
whitneymacias,F,NJ,"Mozilla/5.0 (Windows 95; my-MM; rv:1.9.2.20) Gecko/2012-03-27 17:24:18 Firefox/6.0",control
brightsara,F,KY,"Opera/9.71.(X11; Linux x86_64; ss-ZA) Presto/2.9.179 Version/11.00",variation
ginahamilton,F,IA,"Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.0)",control
haynesheather,F,CT,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; nhn-MX) AppleWebKit/532.26.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.26.7",control
aguilarjames,M,ME,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_3) AppleWebKit/5352 (KHTML, like Gecko) Chrome/20.0.805.0 Safari/5352",variation
achavez,F,WV,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ko-KR) AppleWebKit/531.22.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.22.3",control
vcole,F,VT,"Mozilla/5.0 (Windows NT 5.2; tg-TJ; rv:1.9.1.20) Gecko/2014-11-03 14:08:22 Firefox/12.0",control
